latitude,longitude,year,month,day,type,basisOfRecord,gbifID,occurrenceID,system:time_start,geometry
15.966667,-93.516667,2019.0,11.0,8.0,Event,HUMAN_OBSERVATION,2630394053,7d92bc4df4845c9018716c42a9fed28e,2019-11-08T00:00:00,POINT (-93.516667 15.966667)
20.359722,-89.770278,2019.0,11.0,8.0,Event,MATERIAL_CITATION,2630392256,0e49b1b4d99bac47c275de7286e80b63,2019-11-08T00:00:00,POINT (-89.770278 20.359722)
15.961667,-93.514167,2019.0,10.0,14.0,Event,PRESERVED_SPECIMEN,2630384051,0a1a339d076c56c93f0eb015f23dc250,2019-10-14T00:00:00,POINT (-93.514167 15.961667)
16.766667,-91.133333,2013.0,5.0,23.0,Event,PRESERVED_SPECIMEN,2630383574,856e294b580c0800b362af2bce72c950,2013-05-23T00:00:00,POINT (-91.133333 16.766667)
18.5,-89.916667,2019.0,6.0,29.0,Event,PRESERVED_SPECIMEN,2630382131,9b90c5a0caab7d0144c103d9890d7ab2,2019-06-29T00:00:00,POINT (-89.916667 18.5)
16.719444,-91.064444,2016.0,3.0,13.0,Event,PRESERVED_SPECIMEN,2630380595,2b8b00a62761a0289a9cd79108055d1c,2016-03-13T00:00:00,POINT (-91.064444 16.719444)
16.120833,-91.816389,2018.0,8.0,19.0,Event,PRESERVED_SPECIMEN,2630375142,baa17306e1c88fcb9a36e31fa290e8f6,2018-08-19T00:00:00,POINT (-91.816389 16.120833)
16.556111,-91.055833,2019.0,10.0,12.0,Event,PRESERVED_SPECIMEN,2630370325,04a40bd1d4ac148595b96cf890b78849,2019-10-12T00:00:00,POINT (-91.055833 16.556111)
21.216667,-87.183333,2019.0,8.0,18.0,Event,PRESERVED_SPECIMEN,2630369533,bf4faeb79a76eb5060cee979b22c8bf7,2019-08-18T00:00:00,POINT (-87.183333 21.216667)
20.359722,-89.770278,2012.0,9.0,20.0,Event,MATERIAL_CITATION,2630367341,fd18eb27a3594784af2e7218b829b2ae,2012-09-20T00:00:00,POINT (-89.770278 20.359722)
20.718889,-88.066389,2019.0,9.0,27.0,Event,MATERIAL_CITATION,2630359462,3874d75d431736c4b8d01ef3025a2351,2019-09-27T00:00:00,POINT (-88.066389 20.718889)
15.266667,-89.083333,2019.0,9.0,27.0,Event,MATERIAL_CITATION,2630359125,f0d65b9a2dc4df591b9d9df5d313693f,2019-09-27T00:00:00,POINT (-89.083333 15.266667)
20.718889,-88.066389,2010.0,4.0,14.0,Event,MATERIAL_CITATION,2630358838,b21fba78b98068a23bb09c5d6d86dc3b,2010-04-14T00:00:00,POINT (-88.066389 20.718889)
21.338611,-88.144444,2011.0,6.0,22.0,Event,MATERIAL_CITATION,2630358632,82332d3b35f88a7d120baa81003349af,2011-06-22T00:00:00,POINT (-88.144444 21.338611)
17.565556,-92.544167,2014.0,5.0,28.0,Event,MATERIAL_CITATION,2630358512,64ac12a439799d2620e662cca1cc220e,2014-05-28T00:00:00,POINT (-92.544167 17.565556)
16.783333,-90.116667,2019.0,8.0,14.0,Event,MATERIAL_CITATION,2630358100,ce4254d27f70a2ab54c27f02e47e7438,2019-08-14T00:00:00,POINT (-90.116667 16.783333)
17.509167,-91.980556,2019.0,8.0,31.0,Event,MATERIAL_CITATION,2630358080,ca30e6f66aad613db89405bfadaedfa9,2019-08-31T00:00:00,POINT (-91.980556 17.509167)
21.353056,-87.049722,2019.0,8.0,31.0,Event,MATERIAL_CITATION,2630355976,a1ffadcf54ae8e462f2b0158a06bceb2,2019-08-31T00:00:00,POINT (-87.049722 21.353056)
20.983484,-88.1108,2019.0,7.0,13.0,Event,MATERIAL_CITATION,2630355407,2ad2defa50a686250f7c62d57f052527,2019-07-13T00:00:00,POINT (-88.1108 20.983484)
21.353056,-87.049722,2019.0,7.0,13.0,Event,MATERIAL_CITATION,2630354453,383feb61eb07c73f7005548b6fe34b95,2019-07-13T00:00:00,POINT (-87.049722 21.353056)
21.142778,-88.148611,2019.0,7.0,13.0,Event,MATERIAL_CITATION,2630353984,c4367d19190d9b1d3cd8eb15a4c36bf1,2019-07-13T00:00:00,POINT (-88.148611 21.142778)
21.142778,-88.148611,2019.0,7.0,13.0,Event,MATERIAL_CITATION,2630353900,ad844487da5c0cf70ad8158bb28ad00c,2019-07-13T00:00:00,POINT (-88.148611 21.142778)
19.01,-90.314444,2019.0,7.0,13.0,Event,MATERIAL_CITATION,2630353410,3a685405adeee3efc77f062566a13449,2019-07-13T00:00:00,POINT (-90.314444 19.01)
16.4,-90.916667,2019.0,8.0,24.0,Event,MATERIAL_CITATION,2630352538,39aa8384107a26cc483efe8dbb4acae7,2019-08-24T00:00:00,POINT (-90.916667 16.4)
20.718889,-88.066389,2019.0,8.0,24.0,Event,MATERIAL_CITATION,2630351600,5c03060bf304f0e504a06df366578bae,2019-08-24T00:00:00,POINT (-88.066389 20.718889)
19.841944,-90.531667,2014.0,7.0,4.0,Event,MATERIAL_CITATION,2630351553,4fd650acdccbd428df236764438d24d2,2014-07-04T00:00:00,POINT (-90.531667 19.841944)
16.251111,-92.134167,2019.0,1.0,6.0,Event,MATERIAL_CITATION,2630351277,e69b468f9a30afc965053192f0f8a4fd,2019-01-06T00:00:00,POINT (-92.134167 16.251111)
15.530556,-93.256944,2019.0,1.0,13.0,Event,MATERIAL_CITATION,2630351098,bf25ca7b8f2375bbc94a61599916b9f1,2019-01-13T00:00:00,POINT (-93.256944 15.530556)
19.457778,-89.728611,2017.0,11.0,13.0,Event,MATERIAL_CITATION,2630350637,5d1d602ca405bc31465535a021a634ec,2017-11-13T00:00:00,POINT (-89.728611 19.457778)
21.019444,-88.176389,2017.0,11.0,25.0,Event,MATERIAL_CITATION,2630350289,30a3f03a0a023c5b352d9310f5a3e6e2,2017-11-25T00:00:00,POINT (-88.176389 21.019444)
16.798611,-91.105556,2018.0,12.0,23.0,Event,MATERIAL_CITATION,2630350126,0e417fc3b06ddc8686f3c05a0f0d8d94,2018-12-23T00:00:00,POINT (-91.105556 16.798611)
20.991389,-87.785556,2013.0,5.0,3.0,Event,MATERIAL_CITATION,2630349300,161f88212dca00036dfa2fd10f19a040,2013-05-03T00:00:00,POINT (-87.785556 20.991389)
18.458852,-88.940349,2013.0,4.0,5.0,Event,MATERIAL_CITATION,2630349198,00b6d9cd145dc0f912f428142c34f3f2,2013-04-05T00:00:00,POINT (-88.940349 18.458852)
15.616667,-92.8,2009.0,7.0,23.0,Event,HUMAN_OBSERVATION,2630346214,fa347dacd95a2f51bad9f12f64186e49,2009-07-23T00:00:00,POINT (-92.8 15.616667)
15.116667,-92.8,2019.0,6.0,23.0,Event,HUMAN_OBSERVATION,2630346055,3c68c970f12e70307ea74b768c243b6d,2019-06-23T00:00:00,POINT (-92.8 15.116667)
18.449444,-90.114444,2019.0,6.0,23.0,Event,PRESERVED_SPECIMEN,2630345911,d77d739bbd4ec7bf5574e96bc13ba806,2019-06-23T00:00:00,POINT (-90.114444 18.449444)
16.976389,-93.666667,2019.0,6.0,18.0,Event,PRESERVED_SPECIMEN,2630345353,3c16c67664ba03f18a89aa45b78cc186,2019-06-18T00:00:00,POINT (-93.666667 16.976389)
15.733333,-93.466667,2019.0,6.0,18.0,Event,HUMAN_OBSERVATION,2630344994,4dbeb2a68ce22a1e538e08e370247741,2019-06-18T00:00:00,POINT (-93.466667 15.733333)
16.933333,-93.666667,2014.0,4.0,4.0,Event,HUMAN_OBSERVATION,2630344098,bf836c0588fa4c8b2efef41416badc19,2014-04-04T00:00:00,POINT (-93.666667 16.933333)
18.650833,-90.280278,2014.0,8.0,4.0,Event,MATERIAL_CITATION,2630342263,143d6165095e771d0d087c965578624f,2014-08-04T00:00:00,POINT (-90.280278 18.650833)
16.316667,-93.883333,2019.0,5.0,28.0,Event,HUMAN_OBSERVATION,2630341135,77785613414251c8d268457bb06f45d4,2019-05-28T00:00:00,POINT (-93.883333 16.316667)
16.1,-90.933333,2019.0,5.0,28.0,Event,HUMAN_OBSERVATION,2630341089,42b5040645e35b9487a4c9e1efdf50cb,2019-05-28T00:00:00,POINT (-90.933333 16.1)
17.509167,-91.980556,2019.0,5.0,28.0,Event,PRESERVED_SPECIMEN,2630340461,ced676ffdac412e6fc17577422a268f0,2019-05-28T00:00:00,POINT (-91.980556 17.509167)
15.55,-93.25,2019.0,6.0,3.0,Event,HUMAN_OBSERVATION,2630340011,12f00316fa2a62056f59d65033387727,2019-06-03T00:00:00,POINT (-93.25 15.55)
16.766667,-91.133333,2019.0,5.0,30.0,Event,PRESERVED_SPECIMEN,2630331101,c7d4a68750ec758b06dc6131e28a2186,2019-05-30T00:00:00,POINT (-91.133333 16.766667)
16.815278,-91.115278,2019.0,5.0,31.0,Event,PRESERVED_SPECIMEN,2630328508,eb083c69d87c4faf88e016eac6ef6fa1,2019-05-31T00:00:00,POINT (-91.115278 16.815278)
18.503603,-88.305305,2019.0,5.0,16.0,,PRESERVED_SPECIMEN,2630252963,96a88dac6aca81ca22c4b274da292dbf,2019-05-16T00:00:00,POINT (-88.305305 18.503603)
16.265856,-90.822086,2019.0,4.0,30.0,Event,HUMAN_OBSERVATION,2629808318,b752f8f289ec7b0f268ec8ab10944fc7,2019-04-30T00:00:00,POINT (-90.822086 16.265856)
16.110681,-90.888961,2019.0,4.0,30.0,Event,HUMAN_OBSERVATION,2629807316,a6c0cc7e8e05971063cd458ed4ba5d72,2019-04-30T00:00:00,POINT (-90.888961 16.110681)
16.104983,-90.888525,2019.0,4.0,30.0,Event,HUMAN_OBSERVATION,2629807310,2e297d22d4af0d4d45338024a458f4da,2019-04-30T00:00:00,POINT (-90.888525 16.104983)
16.10815,-90.891689,2019.0,4.0,30.0,Event,HUMAN_OBSERVATION,2629807308,2ece485c29aaa361b3000ca70a5bc80d,2019-04-30T00:00:00,POINT (-90.891689 16.10815)
18.6066,-90.734398,2013.0,12.0,28.0,Event,PRESERVED_SPECIMEN,2629085638,212bc514f6d29e10ce74736c818752ea,2013-12-28T00:00:00,POINT (-90.734398 18.6066)
11.29,-85.76,2019.0,2.0,4.0,,PRESERVED_SPECIMEN,2629043783,64a7ac5b3433953812647c19d20a4109,2019-02-04T00:00:00,POINT (-85.76 11.29)
11.9824,-83.79,2019.0,2.0,4.0,,PRESERVED_SPECIMEN,2629043768,6a968d32d6b94fa94289247b84046063,2019-02-04T00:00:00,POINT (-83.79 11.9824)
14.09,-84.54,2019.0,2.0,4.0,,PRESERVED_SPECIMEN,2629043668,fbc47c667d314bbdbc306c2608f92be1,2019-02-04T00:00:00,POINT (-84.54 14.09)
12.91,-87.5,2019.0,1.0,29.0,,PRESERVED_SPECIMEN,2629043663,755a9018254c8b6f598b8635502c359c,2019-01-29T00:00:00,POINT (-87.5 12.91)
10.9197,-85.0146,2019.0,1.0,29.0,,PRESERVED_SPECIMEN,2629043484,08353198cc55c65471bf4177ee409026,2019-01-29T00:00:00,POINT (-85.0146 10.9197)
13.3771,-83.5997,2018.0,12.0,2.0,,PRESERVED_SPECIMEN,2629043313,0e15376bb331e7c0d44e3f9c969d219e,2018-12-02T00:00:00,POINT (-83.5997 13.3771)
17.120105,-88.899737,2016.0,12.0,7.0,,HUMAN_OBSERVATION,2597849349,https://www.inaturalist.org/observations/41458447,2016-12-07T00:00:00,POINT (-88.899737 17.120105)
17.018478,-88.933626,2019.0,1.0,8.0,,HUMAN_OBSERVATION,2597727433,https://www.inaturalist.org/observations/41484127,2019-01-08T00:00:00,POINT (-88.933626 17.018478)
16.876258,-90.855489,2019.0,1.0,8.0,,HUMAN_OBSERVATION,2596050451,https://www.inaturalist.org/observations/40466914,2019-01-08T00:00:00,POINT (-90.855489 16.876258)
20.274455,-87.453163,2019.0,1.0,8.0,,HUMAN_OBSERVATION,2580214122,https://www.inaturalist.org/observations/40221912,2019-01-08T00:00:00,POINT (-87.453163 20.274455)
16.060482,-93.534311,2018.0,12.0,31.0,,HUMAN_OBSERVATION,2574103847,https://www.inaturalist.org/observations/38206118,2018-12-31T00:00:00,POINT (-93.534311 16.060482)
10.651345,-85.614037,2018.0,12.0,31.0,,HUMAN_OBSERVATION,2574073883,https://www.inaturalist.org/observations/22251857,2018-12-31T00:00:00,POINT (-85.614037 10.651345)
10.563141,-83.589544,2018.0,12.0,31.0,,HUMAN_OBSERVATION,2574012181,https://www.inaturalist.org/observations/38720472,2018-12-31T00:00:00,POINT (-83.589544 10.563141)
10.843254,-85.594155,2015.0,4.0,30.0,,HUMAN_OBSERVATION,2573903209,https://www.inaturalist.org/observations/32979780,2015-04-30T00:00:00,POINT (-85.594155 10.843254)
16.703825,-88.596299,2017.0,3.0,23.0,,HUMAN_OBSERVATION,2563656488,https://www.inaturalist.org/observations/38133020,2017-03-23T00:00:00,POINT (-88.596299 16.703825)
10.724513,-83.692092,2016.0,2.0,20.0,,HUMAN_OBSERVATION,2563612768,https://www.inaturalist.org/observations/38015153,2016-02-20T00:00:00,POINT (-83.692092 10.724513)
21.417905,-87.944163,2018.0,11.0,27.0,,HUMAN_OBSERVATION,2550155026,https://www.inaturalist.org/observations/37441781,2018-11-27T00:00:00,POINT (-87.944163 21.417905)
21.567565,-87.911047,2017.0,3.0,10.0,,HUMAN_OBSERVATION,2550139994,https://www.inaturalist.org/observations/37441782,2017-03-10T00:00:00,POINT (-87.911047 21.567565)
21.534543,-87.86009,2012.0,8.0,24.0,,HUMAN_OBSERVATION,2550018281,https://www.inaturalist.org/observations/37443077,2012-08-24T00:00:00,POINT (-87.86009 21.534543)
10.523513,-83.45907,2008.0,7.0,29.0,,HUMAN_OBSERVATION,2460085877,https://www.inaturalist.org/observations/35812470,2008-07-29T00:00:00,POINT (-83.45907 10.523513)
10.231784,-83.378839,2008.0,7.0,15.0,,HUMAN_OBSERVATION,2447834230,https://www.inaturalist.org/observations/29727309,2008-07-15T00:00:00,POINT (-83.378839 10.231784)
16.724076,-88.482624,2008.0,8.0,11.0,,HUMAN_OBSERVATION,2447831748,https://www.inaturalist.org/observations/27855693,2008-08-11T00:00:00,POINT (-88.482624 16.724076)
16.658401,-88.421148,2008.0,7.0,13.0,,HUMAN_OBSERVATION,2447826847,https://www.inaturalist.org/observations/20562750,2008-07-13T00:00:00,POINT (-88.421148 16.658401)
16.115053,-90.944832,2008.0,7.0,27.0,,HUMAN_OBSERVATION,2447826032,https://www.inaturalist.org/observations/18767085,2008-07-27T00:00:00,POINT (-90.944832 16.115053)
17.293074,-91.585782,2008.0,8.0,11.0,,HUMAN_OBSERVATION,2444990493,https://www.inaturalist.org/observations/34548994,2008-08-11T00:00:00,POINT (-91.585782 17.293074)
8.839019,-83.488668,2008.0,7.0,4.0,,HUMAN_OBSERVATION,2429513308,https://www.inaturalist.org/observations/34097557,2008-07-04T00:00:00,POINT (-83.488668 8.839019)
17.6936,-88.715301,2008.0,7.0,14.0,,HUMAN_OBSERVATION,2429342896,https://www.inaturalist.org/observations/33740069,2008-07-14T00:00:00,POINT (-88.715301 17.6936)
10.445335,-83.542163,2008.0,7.0,5.0,,HUMAN_OBSERVATION,2429269579,https://www.inaturalist.org/observations/33477041,2008-07-05T00:00:00,POINT (-83.542163 10.445335)
16.71614,-88.411291,2008.0,7.0,6.0,,HUMAN_OBSERVATION,2423068508,https://www.inaturalist.org/observations/32717963,2008-07-06T00:00:00,POINT (-88.411291 16.71614)
17.523178,-90.975579,2008.0,8.0,11.0,,HUMAN_OBSERVATION,2423008014,https://www.inaturalist.org/observations/32492312,2008-08-11T00:00:00,POINT (-90.975579 17.523178)
16.458111,-88.528321,2008.0,8.0,4.0,,HUMAN_OBSERVATION,2350340056,https://www.inaturalist.org/observations/30486068,2008-08-04T00:00:00,POINT (-88.528321 16.458111)
10.485827,-83.548784,2008.0,7.0,3.0,,HUMAN_OBSERVATION,2311354020,https://www.inaturalist.org/observations/29715565,2008-07-03T00:00:00,POINT (-83.548784 10.485827)
10.568895,-83.40461,2008.0,8.0,4.0,,HUMAN_OBSERVATION,2294462745,https://www.inaturalist.org/observations/28697096,2008-08-04T00:00:00,POINT (-83.40461 10.568895)
15.182804,-84.942446,2008.0,8.0,16.0,,HUMAN_OBSERVATION,2283172815,https://www.inaturalist.org/observations/28247992,2008-08-16T00:00:00,POINT (-84.942446 15.182804)
16.177803,-90.939472,2009.0,6.0,6.0,,HUMAN_OBSERVATION,2265895700,https://www.inaturalist.org/observations/26887287,2009-06-06T00:00:00,POINT (-90.939472 16.177803)
16.107773,-90.831084,1994.0,4.0,24.0,,HUMAN_OBSERVATION,2265894255,https://www.inaturalist.org/observations/26887280,1994-04-24T00:00:00,POINT (-90.831084 16.107773)
16.160102,-90.809754,1939.0,3.0,10.0,,HUMAN_OBSERVATION,2265893677,https://www.inaturalist.org/observations/26887286,1939-03-10T00:00:00,POINT (-90.809754 16.160102)
16.716117,-88.442057,2004.0,4.0,2.0,,HUMAN_OBSERVATION,2252007442,https://www.inaturalist.org/observations/26218340,2004-04-02T00:00:00,POINT (-88.442057 16.716117)
16.984143,-90.995184,2012.0,4.0,21.0,,HUMAN_OBSERVATION,2251878638,https://www.inaturalist.org/observations/25715897,2012-04-21T00:00:00,POINT (-90.995184 16.984143)
17.940611,-89.410038,1985.0,9.0,30.0,,HUMAN_OBSERVATION,2242993615,https://www.inaturalist.org/observations/25135866,1985-09-30T00:00:00,POINT (-89.410038 17.940611)
10.50904,-83.536003,1986.0,6.0,10.0,,HUMAN_OBSERVATION,2236857888,https://www.inaturalist.org/observations/22419536,1986-06-10T00:00:00,POINT (-83.536003 10.50904)
10.424067,-83.563265,2003.0,4.0,20.0,,HUMAN_OBSERVATION,2028492000,https://www.inaturalist.org/observations/21380549,2003-04-20T00:00:00,POINT (-83.563265 10.424067)
17.517177,-89.180308,1994.0,4.0,24.0,,HUMAN_OBSERVATION,2013007601,https://www.inaturalist.org/observations/20985388,1994-04-24T00:00:00,POINT (-89.180308 17.517177)
16.706172,-88.536941,2017.0,7.0,22.0,,HUMAN_OBSERVATION,2012955214,https://www.inaturalist.org/observations/20581140,2017-07-22T00:00:00,POINT (-88.536941 16.706172)
16.634071,-88.407512,2018.0,6.0,29.0,,HUMAN_OBSERVATION,2012955208,https://www.inaturalist.org/observations/20581121,2018-06-29T00:00:00,POINT (-88.407512 16.634071)
16.873631,-90.800666,2018.0,4.0,2.0,,HUMAN_OBSERVATION,2005289645,https://www.inaturalist.org/observations/20212288,2018-04-02T00:00:00,POINT (-90.800666 16.873631)
10.947836,-85.64662,2015.0,8.0,15.0,,HUMAN_OBSERVATION,2005270330,https://www.inaturalist.org/observations/17841690,2015-08-15T00:00:00,POINT (-85.64662 10.947836)
20.697432,-87.09257,2014.0,9.0,2.0,,HUMAN_OBSERVATION,1993711536,https://www.inaturalist.org/observations/18861631,2014-09-02T00:00:00,POINT (-87.09257 20.697432)
19.190784,-88.500224,2008.0,11.0,6.0,,HUMAN_OBSERVATION,1993711373,https://www.inaturalist.org/observations/18796355,2008-11-06T00:00:00,POINT (-88.500224 19.190784)
12.2090726,-84.2864039,2014.0,2.0,9.0,,PRESERVED_SPECIMEN,1987321691,b821d206-6075-4d8a-a70a-fe3022b127f7,2014-02-09T00:00:00,POINT (-84.2864039 12.2090726)
20.6808664,-88.5748545,2017.0,10.0,22.0,,PRESERVED_SPECIMEN,1987317004,ae79569e-c81d-41bd-8202-7ff72cdb9334,2017-10-22T00:00:00,POINT (-88.5748545 20.6808664)
16.7579872,-92.1340966,2010.0,9.0,30.0,,PRESERVED_SPECIMEN,1987266815,4a58d869-7568-43d1-ac28-2ad41e941ff7,2010-09-30T00:00:00,POINT (-92.1340966 16.7579872)
20.6808664,-88.5748545,2010.0,9.0,27.0,,PRESERVED_SPECIMEN,1987232743,05a956c1-0bef-4669-abf4-aec6e6af4d12,2010-09-27T00:00:00,POINT (-88.5748545 20.6808664)
21.514746,-87.661293,2017.0,7.0,20.0,,HUMAN_OBSERVATION,1986563666,https://www.inaturalist.org/observations/19379429,2017-07-20T00:00:00,POINT (-87.661293 21.514746)
16.358,-89.125,2016.0,7.0,27.0,,HUMAN_OBSERVATION,197163366,,2016-07-27T00:00:00,POINT (-89.125 16.358)
21.506479,-87.68665,2016.0,7.0,8.0,,HUMAN_OBSERVATION,1949994045,https://www.inaturalist.org/observations/18888710,2016-07-08T00:00:00,POINT (-87.68665 21.506479)
19.067331,-88.41898,2016.0,6.0,30.0,,HUMAN_OBSERVATION,1948765582,https://www.inaturalist.org/observations/18796339,2016-06-30T00:00:00,POINT (-88.41898 19.067331)
16.962825,-90.951132,2016.0,8.0,19.0,,HUMAN_OBSERVATION,1935610604,https://www.inaturalist.org/observations/18146505,2016-08-19T00:00:00,POINT (-90.951132 16.962825)
16.993286,-90.957543,2017.0,1.0,18.0,,HUMAN_OBSERVATION,1931535914,https://www.inaturalist.org/observations/17650216,2017-01-18T00:00:00,POINT (-90.957543 16.993286)
18.071667,-89.058055,2015.0,6.0,25.0,,PRESERVED_SPECIMEN,1898052756,c6679dafa2994bdd61dc0f7461882dba,2015-06-25T00:00:00,POINT (-89.058055 18.071667)
19.389722,-88.074167,2015.0,9.0,9.0,,PRESERVED_SPECIMEN,1898052741,37cca0f2bcc1ff598540ebe696b8e122,2015-09-09T00:00:00,POINT (-88.074167 19.389722)
21.216667,-87.183333,2015.0,5.0,12.0,,PRESERVED_SPECIMEN,1898050701,96b6d9966f7b488d5ee28aa73049aad1,2015-05-12T00:00:00,POINT (-87.183333 21.216667)
16.791667,-91.105972,2015.0,6.0,9.0,,PRESERVED_SPECIMEN,1898050670,1310983961c4e49f71bf6f8a4c70db7d,2015-06-09T00:00:00,POINT (-91.105972 16.791667)
16.903056,-93.463889,2015.0,6.0,6.0,,PRESERVED_SPECIMEN,1898050663,4bdda28cbcc0644eeb1c78c66481aa62,2015-06-06T00:00:00,POINT (-93.463889 16.903056)
16.55,-91.05,2015.0,7.0,7.0,,PRESERVED_SPECIMEN,1898050641,4b98b13952a04b946c01c5089e37d209,2015-07-07T00:00:00,POINT (-91.05 16.55)
21.16257,-87.15108,2015.0,7.0,7.0,Event,HUMAN_OBSERVATION,1897386272,d20c1a281cf868d9547109172936aada,2015-07-07T00:00:00,POINT (-87.15108 21.16257)
21.21016,-87.211,2015.0,6.0,2.0,Event,HUMAN_OBSERVATION,1897386259,b6acbcc10e53334bff671cbfad0b3676,2015-06-02T00:00:00,POINT (-87.211 21.21016)
21.16257,-87.15108,2015.0,7.0,7.0,Event,HUMAN_OBSERVATION,1897386253,814e4c114a4e01de893e17a8b613822c,2015-07-07T00:00:00,POINT (-87.15108 21.16257)
21.17803,-87.16026,2015.0,6.0,5.0,Event,HUMAN_OBSERVATION,1897386252,35ec49fb9a450b7d5698f5f025275f5b,2015-06-05T00:00:00,POINT (-87.16026 21.17803)
21.21018,-87.21096,2015.0,9.0,8.0,Event,HUMAN_OBSERVATION,1897386248,8f6f9314432dbaed9508b644f29a7f2f,2015-09-08T00:00:00,POINT (-87.21096 21.21018)
21.18268,-87.22917,2015.0,9.0,8.0,Event,HUMAN_OBSERVATION,1897386245,9c3a444477b35e755ecf99b449ed3a11,2015-09-08T00:00:00,POINT (-87.22917 21.18268)
21.34573,-87.53378,2015.0,10.0,22.0,,HUMAN_OBSERVATION,1897386190,858f077aa10c51b6e7019037284105f9,2015-10-22T00:00:00,POINT (-87.53378 21.34573)
21.36951,-87.53366,2015.0,8.0,14.0,,HUMAN_OBSERVATION,1897386184,d4cace462595edade1bcc359e12d5e79,2015-08-14T00:00:00,POINT (-87.53366 21.36951)
21.36951,-87.53366,2015.0,7.0,31.0,,HUMAN_OBSERVATION,1897386177,f991d01cc179a567e1a3dea72a8bf964,2015-07-31T00:00:00,POINT (-87.53366 21.36951)
21.33907,-87.62205,2015.0,6.0,24.0,,HUMAN_OBSERVATION,1897386173,dbac02d9eea4925ee00a9ba2a6979f12,2015-06-24T00:00:00,POINT (-87.62205 21.33907)
21.34861,-87.58708,2014.0,8.0,27.0,,HUMAN_OBSERVATION,1897386164,922687dc50b42051c047dc2e53e15d27,2014-08-27T00:00:00,POINT (-87.58708 21.34861)
21.34573,-87.53378,2014.0,8.0,27.0,,HUMAN_OBSERVATION,1897386163,c6ad6ac512b928557d853cf117699c86,2014-08-27T00:00:00,POINT (-87.53378 21.34573)
21.34237,-87.62753,2014.0,9.0,30.0,,HUMAN_OBSERVATION,1897386162,2ec385038772b9718f0b4855266ad985,2014-09-30T00:00:00,POINT (-87.62753 21.34237)
21.33907,-87.62205,2014.0,8.0,16.0,,HUMAN_OBSERVATION,1897386158,b92c2b33bca08bf0de7d62eb261e6f86,2014-08-16T00:00:00,POINT (-87.62205 21.33907)
21.33907,-87.62205,2014.0,8.0,16.0,,HUMAN_OBSERVATION,1897386152,f5e04d59db486a68bca3bfcdc4b1ead3,2014-08-16T00:00:00,POINT (-87.62205 21.33907)
21.34573,-87.53378,2014.0,9.0,24.0,,HUMAN_OBSERVATION,1897386151,355d09c9cf411d04ffccf2fc97336421,2014-09-24T00:00:00,POINT (-87.53378 21.34573)
21.35728,-87.551,2014.0,9.0,21.0,,HUMAN_OBSERVATION,1897386150,b648007d7b7163860aa003e186dfb47f,2014-09-21T00:00:00,POINT (-87.551 21.35728)
21.34573,-87.53378,2014.0,9.0,11.0,,HUMAN_OBSERVATION,1897386149,82a77f4e61da1d4236f63737ee9f56a4,2014-09-11T00:00:00,POINT (-87.53378 21.34573)
21.34573,-87.53378,2014.0,10.0,6.0,,HUMAN_OBSERVATION,1897386148,89595117bf609d476674ae242bd36b8b,2014-10-06T00:00:00,POINT (-87.53378 21.34573)
21.36951,-87.53366,2014.0,10.0,14.0,,HUMAN_OBSERVATION,1897386144,bde4f29e929c3ef7eeba5ba7a7f36641,2014-10-14T00:00:00,POINT (-87.53366 21.36951)
21.33768,-87.57724,2014.0,9.0,24.0,,HUMAN_OBSERVATION,1897386141,fa419aeee5bdbe165b9297dadd8dbfd1,2014-09-24T00:00:00,POINT (-87.57724 21.33768)
21.33907,-87.62205,2014.0,8.0,20.0,,HUMAN_OBSERVATION,1897386140,2eff574f92a941ade64a97a8148e18d3,2014-08-20T00:00:00,POINT (-87.62205 21.33907)
21.35738,-87.5602,2014.0,10.0,14.0,,HUMAN_OBSERVATION,1897386137,25c04a3e2c5cc1e42b6a06f2d3322c67,2014-10-14T00:00:00,POINT (-87.5602 21.35738)
21.36951,-87.53366,2014.0,9.0,30.0,,HUMAN_OBSERVATION,1897386136,0280b52070ba1af6155782c4294d5d00,2014-09-30T00:00:00,POINT (-87.53366 21.36951)
21.3593,-87.61688,2014.0,9.0,21.0,,HUMAN_OBSERVATION,1897386135,799395eb3e25a7965022df3a1c7810ff,2014-09-21T00:00:00,POINT (-87.61688 21.3593)
21.36761,-87.58015,2014.0,10.0,25.0,,HUMAN_OBSERVATION,1897386133,0f06dfa7b0b3df6b7954a2e52f790728,2014-10-25T00:00:00,POINT (-87.58015 21.36761)
21.33084,-87.59589,2014.0,8.0,20.0,,HUMAN_OBSERVATION,1897386131,ba9c6f64d3c57750440a3472b2c7b5a0,2014-08-20T00:00:00,POINT (-87.59589 21.33084)
21.33564,-87.61134,2014.0,9.0,20.0,,HUMAN_OBSERVATION,1897386130,08c17f2375193e623a47d6c3c5d19684,2014-09-20T00:00:00,POINT (-87.61134 21.33564)
21.36951,-87.53366,2014.0,9.0,24.0,,HUMAN_OBSERVATION,1897386128,78331f4b34ad4444e9e50b08b9f3b9b3,2014-09-24T00:00:00,POINT (-87.53366 21.36951)
21.34861,-87.58708,2014.0,10.0,9.0,,HUMAN_OBSERVATION,1897386125,3287a279a5d868f04644f7baba5ec4ee,2014-10-09T00:00:00,POINT (-87.58708 21.34861)
